image_id,source_image_id,image_file,gt_file,is_augmented,augmentation_index,backend,seed,caption,prompt,negative_prompt,style_tag,mean_abs_pixel_change,max_abs_pixel_change,change_entropy,cross_attention_used,cross_attention_num_maps,cross_attention_map_entropy,selected_token_index,selected_token,selected_token_score,gt_entropy,pseudo_gt_entropy
IMG100_00111,IMG100_00111,IMG100_00111.jpg,IMG100_00111.npy,0,-1,original_copy,,Multiple television screens display two men speaking at a presidential debate.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.86921223399122,12.86921223399122
IMG100_00111_AUG000,IMG100_00111,IMG100_00111_AUG000.jpg,IMG100_00111_AUG000.npy,1,0,opencv_caption_style,476544465,Multiple television screens display two men speaking at a presidential debate.,"Photorealistic image edit of the same scene: Multiple television screens display two men speaking at a presidential debate. Apply documentary photograph style, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,74.70939636230469,255.0,13.215393703868614,0,0,0.0,-1,,0.0,12.86921223399122,12.857200028303623
IMG101_00110,IMG101_00110,IMG101_00110.jpg,IMG101_00110.npy,0,-1,original_copy,,Two men in suits stand behind a large wooden desk with two gold flags.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.649202188420986,12.649202188420986
IMG101_00110_AUG000,IMG101_00110,IMG101_00110_AUG000.jpg,IMG101_00110_AUG000.npy,1,0,opencv_caption_style,899331785,Two men in suits stand behind a large wooden desk with two gold flags.,"Photorealistic image edit of the same scene: Two men in suits stand behind a large wooden desk with two gold flags. Apply documentary photograph style, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,61.257205963134766,255.0,13.205628912974746,0,0,0.0,-1,,0.0,12.649202188420986,12.650876588823849
IMG102_00111,IMG102_00111,IMG102_00111.jpg,IMG102_00111.npy,0,-1,original_copy,,A man with a bald head wearing a suit and red tie stands alone.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.639909798579083,12.639909798579083
IMG102_00111_AUG000,IMG102_00111,IMG102_00111_AUG000.jpg,IMG102_00111_AUG000.npy,1,0,opencv_caption_style,1344112274,A man with a bald head wearing a suit and red tie stands alone.,"Photorealistic image edit of the same scene: A man with a bald head wearing a suit and red tie stands alone. Apply documentary photograph style, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,55.56423568725586,255.0,13.18078530002066,0,0,0.0,-1,,0.0,12.639909798579083,12.586320114748105
IMG103_00110,IMG103_00110,IMG103_00110.jpg,IMG103_00110.npy,0,-1,original_copy,,A man in a green tactical vest stands among a group of people outdoors.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.653300975640377,12.653300975640377
IMG103_00110_AUG000,IMG103_00110,IMG103_00110_AUG000.jpg,IMG103_00110_AUG000.npy,1,0,opencv_caption_style,2120252249,A man in a green tactical vest stands among a group of people outdoors.,"Photorealistic image edit of the same scene: A man in a green tactical vest stands among a group of people outdoors. Apply clean studio-like lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,47.56376647949219,255.0,13.094955648768764,0,0,0.0,-1,,0.0,12.653300975640377,12.63304885152138
IMG104_00110,IMG104_00110,IMG104_00110.jpg,IMG104_00110.npy,0,-1,original_copy,,A man wearing glasses and a woman in a blue jacket stand side by side.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.559692873175209,12.559692873175209
IMG104_00110_AUG000,IMG104_00110,IMG104_00110_AUG000.jpg,IMG104_00110_AUG000.npy,1,0,opencv_caption_style,1504641581,A man wearing glasses and a woman in a blue jacket stand side by side.,"Photorealistic image edit of the same scene: A man wearing glasses and a woman in a blue jacket stand side by side. Apply clean studio-like lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,41.811279296875,255.0,12.918234654545358,0,0,0.0,-1,,0.0,12.559692873175209,12.45301415849599
IMG105_10110,IMG105_10110,IMG105_10110.jpg,IMG105_10110.npy,0,-1,original_copy,,A cartoon man in green clothing holds a blue and yellow flag before a bull.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.853456354126592,12.853456354126592
IMG105_10110_AUG000,IMG105_10110,IMG105_10110_AUG000.jpg,IMG105_10110_AUG000.npy,1,0,opencv_caption_style,61311446,A cartoon man in green clothing holds a blue and yellow flag before a bull.,"Photorealistic image edit of the same scene: A cartoon man in green clothing holds a blue and yellow flag before a bull. Apply soft diffused lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,soft diffused lighting,67.62334442138672,255.0,13.205556395087228,0,0,0.0,-1,,0.0,12.853456354126592,12.845669956614756
IMG106_10011,IMG106_10011,IMG106_10011.jpg,IMG106_10011.npy,0,-1,original_copy,,Four round logos with four text are in the image.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.945651209877497,12.945651209877497
IMG106_10011_AUG000,IMG106_10011,IMG106_10011_AUG000.jpg,IMG106_10011_AUG000.npy,1,0,opencv_caption_style,1652813683,Four round logos with four text are in the image.,"Photorealistic image edit of the same scene: Four round logos with four text are in the image. Apply soft diffused lighting, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,soft diffused lighting,80.10302734375,255.0,13.155160916403247,0,0,0.0,-1,,0.0,12.945651209877497,12.924392506795584
IMG107_10111,IMG107_10111,IMG107_10111.jpg,IMG107_10111.npy,0,-1,original_copy,,Six portraits of different people are arranged in two rows of three frames.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.773113666192785,12.773113666192785
IMG107_10111_AUG000,IMG107_10111,IMG107_10111_AUG000.jpg,IMG107_10111_AUG000.npy,1,0,opencv_caption_style,858557497,Six portraits of different people are arranged in two rows of three frames.,"Photorealistic image edit of the same scene: Six portraits of different people are arranged in two rows of three frames. Apply clean studio-like lighting, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,73.02742767333984,255.0,13.046716391828568,0,0,0.0,-1,,0.0,12.773113666192785,12.756904935435387
IMG108_10001,IMG108_10001,IMG108_10001.jpg,IMG108_10001.npy,0,-1,original_copy,,A cartoon duck walks through an open doorway below a white speech bubble.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.709157935850271,12.709157935850271
IMG108_10001_AUG000,IMG108_10001,IMG108_10001_AUG000.jpg,IMG108_10001_AUG000.npy,1,0,opencv_caption_style,870186830,A cartoon duck walks through an open doorway below a white speech bubble.,"Photorealistic image edit of the same scene: A cartoon duck walks through an open doorway below a white speech bubble. Apply slightly cool color grading, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,32.260108947753906,255.0,13.006951456407592,0,0,0.0,-1,,0.0,12.709157935850271,12.673447427227757
IMG110_10001,IMG110_10001,IMG110_10001.jpg,IMG110_10001.npy,0,-1,original_copy,,A brown cartoon bear head covered in water droplets is centered in the frame beneath a text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.793576253403444,12.793576253403444
IMG110_10001_AUG000,IMG110_10001,IMG110_10001_AUG000.jpg,IMG110_10001_AUG000.npy,1,0,opencv_caption_style,695565020,A brown cartoon bear head covered in water droplets is centered in the frame beneath a text.,"Photorealistic image edit of the same scene: A brown cartoon bear head covered in water droplets is centered in the frame beneath a text. Apply slightly cool color grading, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,47.737518310546875,255.0,12.848219352996235,0,0,0.0,-1,,0.0,12.793576253403444,12.746849881425078
IMG111_10001,IMG111_10001,IMG111_10001.jpg,IMG111_10001.npy,0,-1,original_copy,,A round beige frog sits in the center of a white background.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.726516026660192,12.726516026660192
IMG111_10001_AUG000,IMG111_10001,IMG111_10001_AUG000.jpg,IMG111_10001_AUG000.npy,1,0,opencv_caption_style,753793849,A round beige frog sits in the center of a white background.,"Photorealistic image edit of the same scene: A round beige frog sits in the center of a white background. Apply documentary photograph style, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,28.231719970703125,255.0,12.535394663642613,0,0,0.0,-1,,0.0,12.726516026660192,12.616219044125046
IMG112_10001,IMG112_10001,IMG112_10001.jpg,IMG112_10001.npy,0,-1,original_copy,,A green software icon sits next to a duck floating on water below a text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.506170790126816,12.506170790126816
IMG112_10001_AUG000,IMG112_10001,IMG112_10001_AUG000.jpg,IMG112_10001_AUG000.npy,1,0,opencv_caption_style,1316701162,A green software icon sits next to a duck floating on water below a text.,"Photorealistic image edit of the same scene: A green software icon sits next to a duck floating on water below a text. Apply cinematic natural lighting, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,33.40056228637695,255.0,12.859884500489443,0,0,0.0,-1,,0.0,12.506170790126816,12.385566311183993
IMG113_10101,IMG113_10101,IMG113_10101.jpg,IMG113_10101.npy,0,-1,original_copy,,A man points his finger at his head while looking at the camera below a text block.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.593652994009517,12.593652994009517
IMG113_10101_AUG000,IMG113_10101,IMG113_10101_AUG000.jpg,IMG113_10101_AUG000.npy,1,0,opencv_caption_style,1935338831,A man points his finger at his head while looking at the camera below a text block.,"Photorealistic image edit of the same scene: A man points his finger at his head while looking at the camera below a text block. Apply cinematic natural lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,43.26010513305664,255.0,12.838914247830807,0,0,0.0,-1,,0.0,12.593652994009517,12.531024939038844
IMG114_10001,IMG114_10001,IMG114_10001.jpg,IMG114_10001.npy,0,-1,original_copy,,A digital keyboard displays many yellow thumbs up icons on a dark screen with a text block.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,13.145740890019624,13.145740890019624
IMG114_10001_AUG000,IMG114_10001,IMG114_10001_AUG000.jpg,IMG114_10001_AUG000.npy,1,0,opencv_caption_style,986520637,A digital keyboard displays many yellow thumbs up icons on a dark screen with a text block.,"Photorealistic image edit of the same scene: A digital keyboard displays many yellow thumbs up icons on a dark screen with a text block. Apply soft diffused lighting, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,soft diffused lighting,23.008337020874023,255.0,13.014308447831354,0,0,0.0,-1,,0.0,13.145740890019624,13.105030826744951
IMG115_10001,IMG115_10001,IMG115_10001.jpg,IMG115_10001.npy,0,-1,original_copy,,A large red shrimp jumps toward a basketball hoop surrounded by orange flames.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.728630537924346,12.728630537924346
IMG115_10001_AUG000,IMG115_10001,IMG115_10001_AUG000.jpg,IMG115_10001_AUG000.npy,1,0,opencv_caption_style,197867473,A large red shrimp jumps toward a basketball hoop surrounded by orange flames.,"Photorealistic image edit of the same scene: A large red shrimp jumps toward a basketball hoop surrounded by orange flames. Apply clean studio-like lighting, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,45.7211799621582,255.0,13.131517886623186,0,0,0.0,-1,,0.0,12.728630537924346,12.670913650410967
IMG117_10111,IMG117_10111,IMG117_10111.jpg,IMG117_10111.npy,0,-1,original_copy,,Two photographs show a man with blond hair and a dark suit jacket.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.637115667622766,12.637115667622766
IMG117_10111_AUG000,IMG117_10111,IMG117_10111_AUG000.jpg,IMG117_10111_AUG000.npy,1,0,opencv_caption_style,1769640377,Two photographs show a man with blond hair and a dark suit jacket.,"Photorealistic image edit of the same scene: Two photographs show a man with blond hair and a dark suit jacket. Apply clean studio-like lighting, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,33.72177505493164,255.0,12.488500644206333,0,0,0.0,-1,,0.0,12.637115667622766,12.573016113126869
IMG119_10001,IMG119_10001,IMG119_10001.jpg,IMG119_10001.npy,0,-1,original_copy,,A carved wooden cabinet stands next to a plain white square shelf.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.883326996840879,12.883326996840879
IMG119_10001_AUG000,IMG119_10001,IMG119_10001_AUG000.jpg,IMG119_10001_AUG000.npy,1,0,opencv_caption_style,440668753,A carved wooden cabinet stands next to a plain white square shelf.,"Photorealistic image edit of the same scene: A carved wooden cabinet stands next to a plain white square shelf. Apply documentary photograph style, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,40.43072509765625,255.0,12.999647724226271,0,0,0.0,-1,,0.0,12.883326996840879,12.858540926143405
IMG120_10001,IMG120_10001,IMG120_10001.jpg,IMG120_10001.npy,0,-1,original_copy,,A comic strip with speech bubbles and a man in a t-shirt talking to two people wearing bird-like masks.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,13.039551237030537,13.039551237030537
IMG120_10001_AUG000,IMG120_10001,IMG120_10001_AUG000.jpg,IMG120_10001_AUG000.npy,1,0,opencv_caption_style,1394847541,A comic strip with speech bubbles and a man in a t-shirt talking to two people wearing bird-like masks.,"Photorealistic image edit of the same scene: A comic strip with speech bubbles and a man in a t-shirt talking to two people wearing bird-like masks. Apply high dynamic range, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,high dynamic range,64.42351531982422,255.0,12.987173611681083,0,0,0.0,-1,,0.0,13.039551237030537,12.986243620794994
IMG121_10101,IMG121_10101,IMG121_10101.jpg,IMG121_10101.npy,0,-1,original_copy,,A girl in a blue dress stands with her hands pressed against a wooden door below a text block.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.73223252683374,12.73223252683374
IMG121_10101_AUG000,IMG121_10101,IMG121_10101_AUG000.jpg,IMG121_10101_AUG000.npy,1,0,opencv_caption_style,696384454,A girl in a blue dress stands with her hands pressed against a wooden door below a text block.,"Photorealistic image edit of the same scene: A girl in a blue dress stands with her hands pressed against a wooden door below a text block. Apply slightly cool color grading, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,45.43516159057617,255.0,13.047444323687955,0,0,0.0,-1,,0.0,12.73223252683374,12.72223651046761
IMG122_10111,IMG122_10111,IMG122_10111.jpg,IMG122_10111.npy,0,-1,original_copy,,Text in the top and bottom of the image with several men in robes surround a man on the ground holding onto a red cloak.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.712662743491364,12.712662743491364
IMG122_10111_AUG000,IMG122_10111,IMG122_10111_AUG000.jpg,IMG122_10111_AUG000.npy,1,0,opencv_caption_style,46653467,Text in the top and bottom of the image with several men in robes surround a man on the ground holding onto a red cloak.,"Photorealistic image edit of the same scene: Text in the top and bottom of the image with several men in robes surround a man on the ground holding onto a red cloak. Apply slightly cool color grading, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,45.020606994628906,250.0,13.13992955160927,0,0,0.0,-1,,0.0,12.712662743491364,12.691779667241008
IMG123_10111,IMG123_10111,IMG123_10111.jpg,IMG123_10111.npy,0,-1,original_copy,,A man in a suit appears above a drawing of a melted snowman with a carrot.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.56040273927556,12.56040273927556
IMG123_10111_AUG000,IMG123_10111,IMG123_10111_AUG000.jpg,IMG123_10111_AUG000.npy,1,0,opencv_caption_style,1734212074,A man in a suit appears above a drawing of a melted snowman with a carrot.,"Photorealistic image edit of the same scene: A man in a suit appears above a drawing of a melted snowman with a carrot. Apply clean studio-like lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,41.93632125854492,255.0,12.826389704385136,0,0,0.0,-1,,0.0,12.56040273927556,12.518228956339044
IMG125_10001,IMG125_10001,IMG125_10001.jpg,IMG125_10001.npy,0,-1,original_copy,,"A horizontal bar chart features green, blue, and pink bars next to black text lines.",,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.68306652740739,12.68306652740739
IMG125_10001_AUG000,IMG125_10001,IMG125_10001_AUG000.jpg,IMG125_10001_AUG000.npy,1,0,opencv_caption_style,489621931,"A horizontal bar chart features green, blue, and pink bars next to black text lines.","Photorealistic image edit of the same scene: A horizontal bar chart features green, blue, and pink bars next to black text lines. Apply clean studio-like lighting, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,clean studio-like lighting,37.57016372680664,255.0,12.386470134828379,0,0,0.0,-1,,0.0,12.68306652740739,12.597302961430614
IMG126_00011,IMG126_00011,IMG126_00011.jpg,IMG126_00011.npy,0,-1,original_copy,,Bold dark text and yellow cursive words are arranged in a square on a light background.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.415631279284753,12.415631279284753
IMG126_00011_AUG000,IMG126_00011,IMG126_00011_AUG000.jpg,IMG126_00011_AUG000.npy,1,0,opencv_caption_style,994490177,Bold dark text and yellow cursive words are arranged in a square on a light background.,"Photorealistic image edit of the same scene: Bold dark text and yellow cursive words are arranged in a square on a light background. Apply soft diffused lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,soft diffused lighting,51.39820861816406,253.0,13.014628166976763,0,0,0.0,-1,,0.0,12.415631279284753,12.34101882801383
IMG127_00011,IMG127_00011,IMG127_00011.jpg,IMG127_00011.npy,0,-1,original_copy,,The damaged cockpit of a gray airplane sits in front of a flag on a pole below a headline.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.7699412517768,12.7699412517768
IMG127_00011_AUG000,IMG127_00011,IMG127_00011_AUG000.jpg,IMG127_00011_AUG000.npy,1,0,opencv_caption_style,1182251626,The damaged cockpit of a gray airplane sits in front of a flag on a pole below a headline.,"Photorealistic image edit of the same scene: The damaged cockpit of a gray airplane sits in front of a flag on a pole below a headline. Apply cinematic natural lighting, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,47.92435836791992,255.0,12.966995409115668,0,0,0.0,-1,,0.0,12.7699412517768,12.762612833519825
IMG129_01001,IMG129_01001,IMG129_01001.jpg,IMG129_01001.npy,0,-1,original_copy,,Large black text is centered over a wide valley with a river and rolling hills.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.780870102864355,12.780870102864355
IMG129_01001_AUG000,IMG129_01001,IMG129_01001_AUG000.jpg,IMG129_01001_AUG000.npy,1,0,opencv_caption_style,1834054771,Large black text is centered over a wide valley with a river and rolling hills.,"Photorealistic image edit of the same scene: Large black text is centered over a wide valley with a river and rolling hills. Apply slightly warm color grading, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,slightly warm color grading,35.738067626953125,255.0,13.034940735710052,0,0,0.0,-1,,0.0,12.780870102864355,12.709015060023603
IMG130_01001,IMG130_01001,IMG130_01001.jpg,IMG130_01001.npy,0,-1,original_copy,,White text is placed over a green field with a single heart-shaped tree on a hill.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.682158075452207,12.682158075452207
IMG130_01001_AUG000,IMG130_01001,IMG130_01001_AUG000.jpg,IMG130_01001_AUG000.npy,1,0,opencv_caption_style,478213717,White text is placed over a green field with a single heart-shaped tree on a hill.,"Photorealistic image edit of the same scene: White text is placed over a green field with a single heart-shaped tree on a hill. Apply slightly cool color grading, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,28.626070022583008,238.0,13.082267920076902,0,0,0.0,-1,,0.0,12.682158075452207,12.599256220187954
IMG131_00111,IMG131_00111,IMG131_00111.jpg,IMG131_00111.npy,0,-1,original_copy,,A person with braided hair stands in front of a stone wall with text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.6054432970368,12.6054432970368
IMG131_00111_AUG000,IMG131_00111,IMG131_00111_AUG000.jpg,IMG131_00111_AUG000.npy,1,0,opencv_caption_style,1967912781,A person with braided hair stands in front of a stone wall with text.,"Photorealistic image edit of the same scene: A person with braided hair stands in front of a stone wall with text. Apply cinematic natural lighting, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,38.18840789794922,255.0,13.085380306017896,0,0,0.0,-1,,0.0,12.6054432970368,12.567818122652625
IMG133_00101,IMG133_00101,IMG133_00101.jpg,IMG133_00101.npy,0,-1,original_copy,,A person with blonde tipped hair shouts near a large red and blue logo next to a headline.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.836995759611,12.836995759611
IMG133_00101_AUG000,IMG133_00101,IMG133_00101_AUG000.jpg,IMG133_00101_AUG000.npy,1,0,opencv_caption_style,1584205688,A person with blonde tipped hair shouts near a large red and blue logo next to a headline.,"Photorealistic image edit of the same scene: A person with blonde tipped hair shouts near a large red and blue logo next to a headline. Apply slightly cool color grading, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,slightly cool color grading,72.41389465332031,255.0,13.16503454688393,0,0,0.0,-1,,0.0,12.836995759611,12.810079530711391
IMG134_00111,IMG134_00111,IMG134_00111.jpg,IMG134_00111.npy,0,-1,original_copy,,Two people in camouflage uniforms carry long rifles through a dry field of brush.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.579275194125103,12.579275194125103
IMG134_00111_AUG000,IMG134_00111,IMG134_00111_AUG000.jpg,IMG134_00111_AUG000.npy,1,0,opencv_caption_style,605274726,Two people in camouflage uniforms carry long rifles through a dry field of brush.,"Photorealistic image edit of the same scene: Two people in camouflage uniforms carry long rifles through a dry field of brush. Apply cinematic natural lighting, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,61.05189514160156,255.0,12.771209331859755,0,0,0.0,-1,,0.0,12.579275194125103,12.58294801088141
IMG135_10111,IMG135_10111,IMG135_10111.jpg,IMG135_10111.npy,0,-1,original_copy,,A person on a billboard in a suit points a finger toward the viewer on a blue sign next to text. ,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,13.037581445636533,13.037581445636533
IMG135_10111_AUG000,IMG135_10111,IMG135_10111_AUG000.jpg,IMG135_10111_AUG000.npy,1,0,opencv_caption_style,2054776138,A person on a billboard in a suit points a finger toward the viewer on a blue sign next to text. ,"Photorealistic image edit of the same scene: A person on a billboard in a suit points a finger toward the viewer on a blue sign next to text. Apply slightly warm color grading, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,slightly warm color grading,46.19857406616211,255.0,12.38145757006345,0,0,0.0,-1,,0.0,13.037581445636533,12.93535930537928
IMG136_00111,IMG136_00111,IMG136_00111.jpg,IMG136_00111.npy,0,-1,original_copy,,A person in a suit and tie points forward behind two black microphones next to text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.64279384046381,12.64279384046381
IMG136_00111_AUG000,IMG136_00111,IMG136_00111_AUG000.jpg,IMG136_00111_AUG000.npy,1,0,opencv_caption_style,670005991,A person in a suit and tie points forward behind two black microphones next to text.,"Photorealistic image edit of the same scene: A person in a suit and tie points forward behind two black microphones next to text. Apply cinematic natural lighting, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,cinematic natural lighting,56.946006774902344,255.0,13.062271922699978,0,0,0.0,-1,,0.0,12.64279384046381,12.586405556425461
IMG137_00111,IMG137_00111,IMG137_00111.jpg,IMG137_00111.npy,0,-1,original_copy,,A mural of a man is painted on a blue and yellow wall with text.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.638227184888365,12.638227184888365
IMG137_00111_AUG000,IMG137_00111,IMG137_00111_AUG000.jpg,IMG137_00111_AUG000.npy,1,0,opencv_caption_style,1373195492,A mural of a man is painted on a blue and yellow wall with text.,"Photorealistic image edit of the same scene: A mural of a man is painted on a blue and yellow wall with text. Apply high dynamic range, with subtle framing change. Preserve scene structure, object identities, and spatial layout.",,high dynamic range,51.333709716796875,255.0,13.144379963239196,0,0,0.0,-1,,0.0,12.638227184888365,12.610745577525904
IMG138_00111,IMG138_00111,IMG138_00111.jpg,IMG138_00111.npy,0,-1,original_copy,,A person in a dark suit holds a black microphone and looks toward the side.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.439144302180921,12.439144302180921
IMG138_00111_AUG000,IMG138_00111,IMG138_00111_AUG000.jpg,IMG138_00111_AUG000.npy,1,0,opencv_caption_style,252901241,A person in a dark suit holds a black microphone and looks toward the side.,"Photorealistic image edit of the same scene: A person in a dark suit holds a black microphone and looks toward the side. Apply documentary photograph style, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,35.238739013671875,255.0,12.792052576375937,0,0,0.0,-1,,0.0,12.439144302180921,12.378517534078128
IMG139_00111,IMG139_00111,IMG139_00111.jpg,IMG139_00111.npy,0,-1,original_copy,,A person holds up a cardboard sign while standing near other people with flags.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.539301985515522,12.539301985515522
IMG139_00111_AUG000,IMG139_00111,IMG139_00111_AUG000.jpg,IMG139_00111_AUG000.npy,1,0,opencv_caption_style,2024318490,A person holds up a cardboard sign while standing near other people with flags.,"Photorealistic image edit of the same scene: A person holds up a cardboard sign while standing near other people with flags. Apply documentary photograph style, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,documentary photograph style,75.93079376220703,255.0,13.134303740086011,0,0,0.0,-1,,0.0,12.539301985515522,12.513101673487654
IMG140_00111,IMG140_00111,IMG140_00111.jpg,IMG140_00111.npy,0,-1,original_copy,,A portrait of a man in a white collar is next to yellow text blocks.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.341622841817298,12.341622841817298
IMG140_00111_AUG000,IMG140_00111,IMG140_00111_AUG000.jpg,IMG140_00111_AUG000.npy,1,0,opencv_caption_style,303716120,A portrait of a man in a white collar is next to yellow text blocks.,"Photorealistic image edit of the same scene: A portrait of a man in a white collar is next to yellow text blocks. Apply high dynamic range, with mild zoom variation. Preserve scene structure, object identities, and spatial layout.",,high dynamic range,22.14778709411621,238.0,12.549441352499343,0,0,0.0,-1,,0.0,12.341622841817298,12.203903081896215
IMG141_10011,IMG141_10011,IMG141_10011.jpg,IMG141_10011.npy,0,-1,original_copy,,Two text blocks are above and below a light colored school building.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,13.068794822901054,13.068794822901054
IMG141_10011_AUG000,IMG141_10011,IMG141_10011_AUG000.jpg,IMG141_10011_AUG000.npy,1,0,opencv_caption_style,399901253,Two text blocks are above and below a light colored school building.,"Photorealistic image edit of the same scene: Two text blocks are above and below a light colored school building. Apply high dynamic range, with slightly shifted viewpoint. Preserve scene structure, object identities, and spatial layout.",,high dynamic range,58.03375244140625,255.0,12.921898520079695,0,0,0.0,-1,,0.0,13.068794822901054,13.008920813048007
IMG142_00001,IMG142_00001,IMG142_00001.jpg,IMG142_00001.npy,0,-1,original_copy,,Black capital letters are printed on a plain white background in a centered vertical arrangement.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,13.037954524921588,13.037954524921588
IMG142_00001_AUG000,IMG142_00001,IMG142_00001_AUG000.jpg,IMG142_00001_AUG000.npy,1,0,opencv_caption_style,1751108504,Black capital letters are printed on a plain white background in a centered vertical arrangement.,"Photorealistic image edit of the same scene: Black capital letters are printed on a plain white background in a centered vertical arrangement. Apply high dynamic range, with small focal-length variation. Preserve scene structure, object identities, and spatial layout.",,high dynamic range,22.343229293823242,255.0,11.929011578366268,0,0,0.0,-1,,0.0,13.037954524921588,12.862181915133988
IMG143_00001,IMG143_00001,IMG143_00001.jpg,IMG143_00001.npy,0,-1,original_copy,,Dark text and a red word are displayed over a textured blue and tan background.,,,,0.0,0.0,0.0,0,0,0.0,-1,,0.0,12.897824656428156,12.897824656428156
